client,cohort,bloom,prr,irr
c813,44,00000000000000000000000000000100,00010100010001000000010000100000,11010100011001010000000001110000
c813,44,00000000000000000000000000001000,10000000000101010100100000001000,00000011000111001110000000011100
c813,44,00000000010000000000000000000000,00011000010101011101001100011010,10010000010101010010011111101110
c814,40,00000010000000000000000000000000,00101010001001000010100000100010,01111010000100011010100010100000
c814,40,00000000000000000000100000000000,00001111000100000001101100101000,01001110000111001001111010101010
c814,40,00001000000000000000000000000000,10101100100000100000110010010101,00101100100001101000110010010001
c814,40,01000000000000000000000000000000,01000010000101000100000001001010,10001010101101100101000001001010
c814,40,01000000000000000000000000000000,01000010000101000100000001001010,01000010000001011100000001100010
c814,40,00000000010000000000000000000000,10010110111000110010000001000100,10110110111000000110000001100100
c814,40,00000000000000000000000000000001,00000000000100000000001000000001,00000100000110000000011001101001
c814,40,00000000000000000000100000000000,00001111000100000001101100101000,00001101000111000010100101000000
c814,40,00000001000000000000000000000000,10111001100001001000000000000001,00011011100101000000000000100101
c814,40,00000000000010000000000000000000,11000000000010110000010000001000,01100000001010100100110001001000
c815,17,00000000000000000000000000000001,10000000000001001000000000000101,10000000110111001000111000010100
c815,17,00000001000000000000000000000000,00000101100100000100000000011000,01000001100100110100001000100000
c815,17,00000001000000000000000000000000,00000101100100000100000000011000,10000101100110001101000011111100
c815,17,00000000000010000000000000000000,00000000110010000000010010000000,10000000100010001000010101110000
c815,17,00000010000000000000000000000000,10010000010000100010000100101000,10011000010100101101001110111010
c815,17,00000000000000000000000000000010,10000101011010110010010010011000,00000111010001110100000010010100
c815,17,00000000000000000010000000000000,01100010100010010001010110000000,01111011100111110111101100001000
c815,17,00000000000000000010000000000000,01100010100010010001010110000000,00111011101010110011010010010011
c815,17,00000000000000000000000001000000,00000000000001000100000001001000,10110100000010001001000001000111
c815,17,00000000000000000000000000000001,10000000000001001000000000000101,10010000000000111000000010000101
c816,11,00000000000000000010000000000000,00001001010100100010000000000001,00000001011100100010000011001001
c816,11,00000000000000000000000010000000,10000011000111000010001010000000,00001011000110000010100110000110
c816,11,00000000000000000000000010000000,10000011000111000010001010000000,11111111101011110110111010001000
c816,11,00000010000000000000000000000000,00000100110101101000000000000000,00000101110110101100000001010000
c816,11,00000000000000000000001000000000,00100100011100110000110000101000,00100100000101110000001000001011
c816,11,00000000000000000000000001000000,00010100000000001000110001001000,10111100011100011101110001000100
c816,11,00000000000000000000001000000000,00100100011100110000110000101000,11100100011100110000010000101000
c816,11,00000000000000000010000000000000,00001001010100100010000000000001,01001001111100100011100001000011
c816,11,00000000000000000000000000000010,00000000000000011010011000000010,00000000100000111010011001000010
c816,11,00000000000000000000000000000010,00000000000000011010011000000010,01000001100111010100011100100010
c817,18,00000000000000001000000000000000,00000001100010101000000000000000,00010001110011100100010000000001
c817,18,00001000000000000000000000000000,01001010001001000000000100001001,01000111011001100001000100101011
c817,18,00000001000000000000000000000000,00100011000100000100000000000010,00100111000110010100101001000011
c817,18,00001000000000000000000000000000,01001010001001000000000100001001,00000010011101100011001000000000
c817,18,00000000000100000000000000000000,00011100000011010010100000000000,11101000000011110010100011000100
c817,18,00000000000000000000000000001000,00001000000010001001001011101000,01101000100011001001001010000000
c817,18,00000000000000000000001000000000,00011000001111000000001011000110,10011001001000010010000110001110
c817,18,00000000000000000000000000000100,00000011110000000011000010000101,00101011110001001011000011010100
c817,18,00000000000000000010000000000000,01001001110101100010000100000100,10000001111100110011000101000100
c817,18,00010000000000000000000000000000,00010000100101000100100000000101,00010010000010101100100001001101
c818,12,00000100000000000000000000000000,11100010010001000000000000001000,00100010100000000100000000001000
c818,12,00000000000000000000000000000001,11110000000000100110100100100101,11100100001110100010100100101100
c818,12,00000000000000000100000000000000,00000001000100011100000000000000,00000000000101011110000100000101
c818,12,00000000000000001000000000000000,00000100000000000000011000000100,10000001010001000001110101000000
c818,12,00000000000000000000000000001000,00111110000100000000010001001100,00010110000000100000001011001100
c818,12,00000000001000000000000000000000,00001000001100000110100001000100,10000010001100001100111001100100
c818,12,01000000000000000000000000000000,01000000010000111110011000000000,00001000010010111110001001010001
c818,12,00000000000000000000000000100000,00011000001001000100000010110000,00010000001101110110010010010010
c818,12,00000000000000001000000000000000,00000100000000000000011000000100,00001100110000000010011000000100
c818,12,00000000000000000000100000000000,00011001000010010000100010000011,01011000100010011010110110000111
c819,35,00000000000000000000000000000010,01101011010000000010100000001011,01101011010010001010100000001001
c819,35,00000000000100000000000000000000,00000000000100010001100000100001,00001010000011010001010100011100
c819,35,00000000000000000000000000000010,01101011010000000010100000001011,01111001011001001010111010001111
c819,35,00000000000000000000000000000010,01101011010000000010100000001011,01101011001010100010101000000001
c819,35,00001000000000000000000000000000,10101010010110000010001000101100,11001001010111101110001000011101
c819,35,10000000000000000000000000000000,10000011101101001001001100100010,10001011101111101001101100111001
c819,35,00000000000000000000000000000010,01101011010000000010100000001011,01101011010001000011100000111011
c819,35,00000000000000000000000001000000,11000110000000100000000001010000,11001110100001100010100001110010
c819,35,00000000000000000000010000000000,00010100100011000000110001100000,10000100101110100001111010100100
c819,35,00000000000000000000000000000010,01101011010000000010100000001011,00101001011001100111100011001011
c820,25,10000000000000000000000000000000,00010011000001000001001011000111,10110101110001000000001011000110
c820,25,00000000000000000000000000000010,00010100000000001000010011010010,01011000000100011000111111010010
c820,25,00000000100000000000000000000000,00100100110000000010000010000100,00100100110000010000100000000100
c820,25,00000000000000000000000000100000,10000000001010010110001000100001,10011100100010010111101010100101
c820,25,10000000000000000000000000000000,00010011000001000001001011000111,01110111000001011001011011000101
c820,25,00000000000000000000100000000000,00101010010100000000100001011000,11101111110100100000110001011001
c820,25,00000000000000000000001000000000,10000000100011100110001000100000,11000000100110000100000100100010
c820,25,01000000000000000000000000000000,11101100000010100110000000000000,11101110000010100101011010110001
c820,25,00000000000000000000000000100000,10000000001010010110001000100001,10000101011010010100001100101101
c820,25,00000001000000000000000000000000,00101001000100000011000110011010,00111111000110010011100110011100
c821,46,00000100000000000000000000000000,00110100000011010000000110000000,00010101000000010010010110000000
c821,46,00000000000000010000000000000000,00001001101000010110110000100000,00001101111000000100100100011001
c821,46,00000000000000000000000001000000,10100110001110001011000001010100,11111110000110101011000001010110
c821,46,00000000000010000000000000000000,00001100101111000100000011001010,01000101111100011100000011000111
c821,46,00000000000000000000000000000001,01000000000010010001000000000001,10001000101011010010000000000100
c821,46,00000000000000000000010000000000,01100001110000010001010000100000,11100001100100010001000000100001
c821,46,00000000000000000000000000001000,00010000000000010100100000101001,11111100100100000100010000001101
